,Name,Description,Ingredients,Portions,Likes,Dislikes,Saved,Calories,Protein,Fat,Carbs,Duration,Cuisine,cuisine_encoded,Dietary_Focus,Dish_Type,calories_per_portion,Time_Effort,Ingredients_List,Calories_std,Protein_std,Fat_std,Duration_std,Portions_std,Likes_std,Dislikes_std,Saved_std
8308,Куриные ножки по-итальянски,"Куриные ножки промыть и удалить лишний жир.  Просушить бумажным полотенцем.  Ножки натереть солью и перцем, поместить в форму для запекания","['Соль (0.5 чайная ложка)', ' Куриные бедра (5 штука)', ' Молотый черный перец (0.5 чайная ложка)', ' Розмарин (0.5 чайная ложка)', ' Рубленая петрушка (3 столовая ложка)', ' Чеснок (3 зубчик)', ' Маслины (12 штука)', ' Помидоры черри (16 штука)', ' Оливковое масло (2 столовая ложка)']",5,67,5,1138,337.0,26.4,23.9,4.1,75,Итальянская кухня,32,Balanced,main-courses,67.4,Time-Consuming,"[""'Соль (0.5 чайная ложка)'"", "" ' Куриные бедра (5 штука)'"", "" ' Молотый черный перец (0.5 чайная ложка)'"", "" ' Розмарин (0.5 чайная ложка)'"", "" ' Рубленая петрушка (3 столовая ложка)'"", "" ' Чеснок (3 зубчик)'"", "" ' Маслины (12 штука)'"", "" ' Помидоры черри (16 штука)'"", "" ' Оливковое масло (2 столовая ложка)'""]",-0.4986203324610175,0.3476898605591357,-0.1076956091966425,0.2341981191674241,-0.142412117764778,0.2579019899874259,0.0211468945439809,0.2895235813807947
8309,Гороховый суп с копчеными ребрами и беконом,"Горох промываем, заливаем холодной водой и оставляем на 4–5 часов.  Ребра разрезаем на куски по 1–2 ребрышка, заливаем 3 литрами воды и варим 1–1,5 часа, пока мясо не начнет легко отставать от костей.  Нарезаем мясо на кусочки","['Свиные копченые ребра (500 г)', ' Картофель (5 штука)', ' Желтый горох (500 г)', ' Зеленый лук с луковицей (1 штука)', ' Чеснок (1 зубчик)', ' Бекон (100 г)', ' Горчица (2 столовая ложка)', ' Соль (0 щепотка)']",6,57,9,1136,848.6,31.8,54.1,63.0,60,Русская кухня,63,High Carbs,soups,141.43,Standard,"[""'Свиные копченые ребра (500 г)'"", "" ' Картофель (5 штука)'"", "" ' Желтый горох (500 г)'"", "" ' Зеленый лук с луковицей (1 штука)'"", "" ' Чеснок (1 зубчик)'"", "" ' Бекон (100 г)'"", "" ' Горчица (2 столовая ложка)'"", "" ' Соль (0 щепотка)'""]",1.3976569777263277,0.6307462780356305,1.1830323077599707,0.034861344130322,0.1153007265435427,0.1726795045146493,0.3037649305477354,0.2881767333004165
8310,Яичница с помидорами на сливочном масле,Масло налить в сковороду и разогреть.  Выложить нарезанные помидоры и обжарить до мягкого состояния.  Затем на помидоры разбить яйца и жарить до готовности,"['Сливочное масло (20 г)', ' Куриное яйцо (2 штука)', ' Помидоры (1 штука)']",2,162,17,1136,179.2,8.0,14.9,2.6,25,Азербайджанская кухня,4,Low Calorie,breakfasts,89.6,Standard,"[""'Сливочное масло (20 г)'"", "" ' Куриное яйцо (2 штука)'"", "" ' Помидоры (1 штука)'""]",-1.0835158749699367,-0.6167986730644759,-0.4923496241837125,-0.4302577976229164,-0.9155506506897402,1.0675156019788032,0.8690010025552445,0.2881767333004165
8311,"Ароматная праздничная свинина, фаршированная сыром и помидорами","Приготовить маринад: соевый соус, лимонный сок, горчицу и растительное масло налить в чашку и хорошо размешать.  Кусок мяса (шейка, карбонад) промыть, сделать надрезы, посыпать смесью перцев, мелко нарезанным чесноком и нарезанным хлопьями имбирем.  Мясо залить приготовленным маринадом и поставить в холодильник мариноваться, желательно на ночь","['Чеснок (3 зубчик)', ' Свиная шея (1500 г)', ' Свежий корень имбиря  (1 штука)', ' Смесь молотых перцев  (0 щепотка)', ' Помидоры (1 штука)', ' Соевый соус (3 столовая ложка)', ' Сыр эдам (100 г)', ' Горчица (1 столовая ложка)', ' Лимонный сок (1 столовая ложка)', ' Растительное масло (4 столовая ложка)']",6,74,7,1136,1085.4,40.6,96.8,11.8,90,Европейская кухня,26,High Fat,main-courses,180.9,Time-Consuming,"[""'Чеснок (3 зубчик)'"", "" ' Свиная шея (1500 г)'"", "" ' Свежий корень имбиря  (1 штука)'"", "" ' Смесь молотых перцев  (0 щепотка)'"", "" ' Помидоры (1 штука)'"", "" ' Соевый соус (3 столовая ложка)'"", "" ' Сыр эдам (100 г)'"", "" ' Горчица (1 столовая ложка)'"", "" ' Лимонный сок (1 столовая ложка)'"", "" ' Растительное масло (4 столовая ложка)'""]",2.275370947727038,1.0920234028121405,3.008001912198625,0.4335348942045263,0.1153007265435427,0.3175577298183695,0.1624559125458581,0.2881767333004165
8312,Зеленый салат с тыквой и фетой,"Тыкву очистить от кожуры и семян.   Нарезать тыкву на дольки, посолить, поперчить.   В сковороде разогреть немного подсолнечного масла","['Зеленый салат (100 г)', ' Тыква (250 г)', ' Мед (2 столовая ложка)', ' Подсолнечное масло (3 столовая ложка)', ' Оливковое масло (2 столовая ложка)', ' Бальзамический уксус (0 по вкусу)', ' Тыквенные семечки (10 г)', ' Сыр фета (70 г)', ' Соль (0 по вкусу)', ' Молотый черный перец (0 по вкусу)']",2,1,0,17,632.8,9.5,58.1,21.1,30,Европейская кухня,26,High Fat,salads,316.4,Standard,"[""'Зеленый салат (100 г)'"", "" ' Тыква (250 г)'"", "" ' Мед (2 столовая ложка)'"", "" ' Подсолнечное масло (3 столовая ложка)'"", "" ' Оливковое масло (2 столовая ложка)'"", "" ' Бальзамический уксус (0 по вкусу)'"", "" ' Тыквенные семечки (10 г)'"", "" ' Сыр фета (70 г)'"", "" ' Соль (0 по вкусу)'"", "" ' Молотый черный перец (0 по вкусу)'""]",0.5977808175652072,-0.5381718904321162,1.353989647754224,-0.3638122059438823,-0.9155506506897402,-0.3045664141328994,-0.3321256504607122,-0.465384767671164
8313,Ежики из свиного и говяжьего фарша,"Отварить рис до полуготовности, дать остыть.  Лук мелко нарезать, обжарить на растительном (либо сливочном) масле, до прозрачности.  Фарш смешать, добавить соль, перец, лук, яйцо и остывший рис","['Свиной фарш (350 г)', ' Говяжий фарш (350 г)', ' Лук (2 штука)', ' Рис (100 г)', ' Сметана (100 г)', ' Томатная паста  (100 г)', ' Молотый черный перец (0 по вкусу)', ' Зелень (0 по вкусу)', ' Вода (500 мл)', ' Куриное яйцо (1 штука)', ' Соль (0 по вкусу)', ' Приправы (0 по вкусу)', ' Пшеничная мука (50 г)', ' Растительное масло (3 столовая ложка)']",10,63,5,1134,325.3,15.0,22.2,16.1,75,Русская кухня,63,High Fat,main-courses,32.53,Time-Consuming,"[""'Свиной фарш (350 г)'"", "" ' Говяжий фарш (350 г)'"", "" ' Лук (2 штука)'"", "" ' Рис (100 г)'"", "" ' Сметана (100 г)'"", "" ' Томатная паста  (100 г)'"", "" ' Молотый черный перец (0 по вкусу)'"", "" ' Зелень (0 по вкусу)'"", "" ' Вода (500 мл)'"", "" ' Куриное яйцо (1 штука)'"", "" ' Соль (0 по вкусу)'"", "" ' Приправы (0 по вкусу)'"", "" ' Пшеничная мука (50 г)'"", "" ' Растительное масло (3 столовая ложка)'""]",-0.541987112228789,-0.2498736874467975,-0.1803524786942001,0.2341981191674241,1.1461521037768256,0.2238129957983152,0.0211468945439809,0.2868298852200384
8314,Пирог с лимонным кремом,"Готовим тесто.  Мягкое сливочное масло (50 грамм) растереть с сахаром (50 грамм).  Добавить 1 яйцо, перемешать","['Куриное яйцо (3 штука)', ' Сливочное масло (100 г)', ' Сахар (250 г)', ' Крахмал (30 г)', ' Лимон (2 штука)', ' Пшеничная мука (200 г)']",4,67,2,1132,710.0,11.0,26.2,108.0,40,Русская кухня,63,High Carbs,baking-desserts,177.5,Standard,"[""'Куриное яйцо (3 штука)'"", "" ' Сливочное масло (100 г)'"", "" ' Сахар (250 г)'"", "" ' Крахмал (30 г)'"", "" ' Лимон (2 штука)'"", "" ' Пшеничная мука (200 г)'""]",0.8839274327850334,-0.4595451077997566,-0.0093951386999467,-0.2309210225858142,-0.4001249620730987,0.2579019899874259,-0.1908166324588349,0.2854830371396602
8315,Ленивые голубцы в мультиварке,"Капусту нашинковать.  Нарезать лук, потереть морковь.  Включить мультиварку в режиме «Выпечка», положить фарш и готовить около 15 минут","['Рис (1 стакан)', ' Свиной фарш (300 г)', ' Белокочанная капуста (1 штука)', ' Лук (1 штука)', ' Морковь (2 штука)', ' Растительное масло (2 столовая ложка)', ' Томатная паста  (1 столовая ложка)', ' Соль (0 по вкусу)', ' Молотый черный перец (0 по вкусу)', ' Приправы (0 по вкусу)', ' Зелень (0 по вкусу)']",4,53,5,1131,534.5,21.7,25.4,54.9,60,Русская кухня,63,High Carbs,main-courses,133.62,Standard,"[""'Рис (1 стакан)'"", "" ' Свиной фарш (300 г)'"", "" ' Белокочанная капуста (1 штука)'"", "" ' Лук (1 штука)'"", "" ' Морковь (2 штука)'"", "" ' Растительное масло (2 столовая ложка)'"", "" ' Томатная паста  (1 столовая ложка)'"", "" ' Соль (0 по вкусу)'"", "" ' Молотый черный перец (0 по вкусу)'"", "" ' Приправы (0 по вкусу)'"", "" ' Зелень (0 по вкусу)'""]",0.2334257362684598,0.1013259416444088,-0.0435866066987974,0.034861344130322,-0.4001249620730987,0.1385905103255387,0.0211468945439809,0.2848096130994711
8316,Торт «Поленница» со сметанным кремом,"Поставить на огонь воду, добавить масло и соль.  Нагреть до кипения (и чтобы масло растаяло).  Убавить огонь на минимум и засыпать муку","['Пшеничная мука (2.5 стакан)', ' Куриное яйцо (8 штука)', ' Сливочное масло (200 г)', ' Вода (1 стакан)', ' Соль (0 щепотка)', ' Сметана (700 г)', ' Сахар (1.5 стакан)']",8,33,3,1131,729.5,14.3,40.9,75.7,100,Русская кухня,63,High Carbs,baking-desserts,91.19,Time-Consuming,"[""'Пшеничная мука (2.5 стакан)'"", "" ' Куриное яйцо (8 штука)'"", "" ' Сливочное масло (200 г)'"", "" ' Вода (1 стакан)'"", "" ' Соль (0 щепотка)'"", "" ' Сметана (700 г)'"", "" ' Сахар (1.5 стакан)'""]",0.9562053990646526,-0.2865661860085653,0.6188730857789343,0.5664260775625944,0.6307264151601841,-0.0318544606200144,-0.1201621234578963,0.2848096130994711
8317,"Жюльен с курицей, грибами и сыром","Курицу отвариваем минут 20–25, режем на маленькие кусочки.  Грибы тоже режем, но только сырые.  Мелко нарезаем луковицу и обжариваем на растительном масле (в идеале оливковом) до золотистого цвета, туда же добавляем грибы","['Филе куриной грудки (500 г)', ' Сыр (100 г)', ' Шампиньоны (500 г)', ' Репчатый лук (1 штука)', ' Сметана (2 столовая ложка)', ' Пшеничная мука (2 столовая ложка)', ' Соль (0 по вкусу)', ' Молотый черный перец (0 по вкусу)', ' Специи (0 по вкусу)']",4,54,9,1131,325.2,42.4,13.0,11.3,60,Французская кухня,80,High Protein,main-courses,81.3,Standard,"[""'Филе куриной грудки (500 г)'"", "" ' Сыр (100 г)'"", "" ' Шампиньоны (500 г)'"", "" ' Репчатый лук (1 штука)'"", "" ' Сметана (2 столовая ложка)'"", "" ' Пшеничная мука (2 столовая ложка)'"", "" ' Соль (0 по вкусу)'"", "" ' Молотый черный перец (0 по вкусу)'"", "" ' Специи (0 по вкусу)'""]",-0.5423577684661205,1.186375541970972,-0.5735543606809829,0.034861344130322,-0.4001249620730987,0.1471127588728163,0.3037649305477354,0.2848096130994711
8318,Утка по-пекински,"Ощипанную и потрошеную утку ошпарить кипятком и положить на 6-8 часов в холодильник.  Смешать мед, кунжутное масло и соевый соус и равномерно намазать намазать утку этим соусом.  Если утка без головы, герметично защепить шею при помощи зубочисток","['Утка (1 штука)', ' Мед (2 столовая ложка)', ' Соевый соус (3 столовая ложка)', ' Кунжутное масло (1 столовая ложка)', ' Пшеничная мука (300 г)', ' Рисовая мука (200 г)', ' Вода (2 стакан)', ' Зеленый лук (1 пучок)', ' Соленые огурцы (1 штука)', ' Соус хойсин (80 мл)']",5,40,5,1131,392.62,15.52,29.6,17.0,180,Китайская кухня,37,High Fat,main-courses,78.52,Time-Consuming,"[""'Утка (1 штука)'"", "" ' Мед (2 столовая ложка)'"", "" ' Соевый соус (3 столовая ложка)'"", "" ' Кунжутное масло (1 столовая ложка)'"", "" ' Пшеничная мука (300 г)'"", "" ' Рисовая мука (200 г)'"", "" ' Вода (2 стакан)'"", "" ' Зеленый лук (1 пучок)'"", "" ' Соленые огурцы (1 штука)'"", "" ' Соус хойсин (80 мл)'""]",-0.2924613332573034,-0.2226164028009128,0.1359186002951686,1.6295555444271392,-0.142412117764778,0.0278012792109291,0.0211468945439809,0.2848096130994711
8319,"Смузи со свежими ягодами, бананом и корицей","Подготовить все ингредиенты.   В блендере смешать очищенный и нарезанный кусочками банан, малину, чернику, мед, корицу, яблочный сок и лед.   Взбить до однородного состояния и сразу подавать","['Бананы (1 штука)', ' Малина (90 г)', ' Черника (50 г)', ' Мед (1.5 чайная ложка)', ' Молотая корица (0.125 чайная ложка)', ' Яблочный сок (0.5 стакан)', ' Колотый лед (0.5 стакан)']",4,23,4,1130,79.4,1.2,0.3,18.4,30,Американская кухня,5,Low Calorie,drinks,19.85,Standard,"[""'Бананы (1 штука)'"", "" ' Малина (90 г)'"", "" ' Черника (50 г)'"", "" ' Мед (1.5 чайная ложка)'"", "" ' Молотая корица (0.125 чайная ложка)'"", "" ' Яблочный сок (0.5 стакан)'"", "" ' Колотый лед (0.5 стакан)'""]",-1.453430799826655,-0.9732400876645064,-1.1163439151627372,-0.3638122059438823,-0.4001249620730987,-0.1170769460927909,-0.0495076144569577,0.284136189059282
8320,Чесночная закуска из кабачков,На сковороду вылить масло и добавить щепотку крупной соли.  Поставить на сильный огонь.  Кабачок нарезать кружочками толщиной около 1 см,"['Кабачки (1 штука)', ' Майонез (3 столовая ложка)', ' Чеснок (2 зубчик)', ' Соевый соус (1 столовая ложка)', ' Козий сыр (100 г)', ' Помидоры черри (6 штука)', ' Крупная морская соль (0 щепотка)', ' Смесь молотых перцев  (0 по вкусу)']",2,2,1,44,377.2,14.4,29.5,12.8,30,Русская кухня,63,High Fat,appetizers,188.6,Standard,"[""'Кабачки (1 штука)'"", "" ' Майонез (3 столовая ложка)'"", "" ' Чеснок (2 зубчик)'"", "" ' Соевый соус (1 столовая ложка)'"", "" ' Козий сыр (100 г)'"", "" ' Помидоры черри (6 штука)'"", "" ' Крупная морская соль (0 щепотка)'"", "" ' Смесь молотых перцев  (0 по вкусу)'""]",-0.3496165250538025,-0.2813244004997414,0.1316446667953122,-0.3638122059438823,-0.9155506506897402,-0.2960441655856218,-0.2614711414597736,-0.4472023185860588
8321,Пеновани с сулугуни,"Лист слоеного теста разморозьте при комнатной температуре и разрежьте на 4 части.  Стол присыпьте мукой, раскатайте каждый кусок теста во всех направлениях до размера листа А4.  В центр каждого листа положите натертый сулугуни, смешанный с яйцом и мягким сливочным маслом","['Дрожжевое слоеное тесто (1 штука)', ' Сыр сулугуни (200 г)', ' Сливочное масло (4 чайная ложка)', ' Куриное яйцо (1 штука)']",4,65,3,1127,711.0,19.6,50.2,45.6,20,Грузинская кухня,22,Balanced,baking-desserts,177.75,Express,"[""'Дрожжевое слоеное тесто (1 штука)'"", "" ' Сыр сулугуни (200 г)'"", "" ' Сливочное масло (4 чайная ложка)'"", "" ' Куриное яйцо (1 штука)'""]",0.8876339951583472,-0.0087515540408945,1.0163489012655735,-0.4967033893019504,-0.4001249620730987,0.2408574928928706,-0.1201621234578963,0.2821159169387148
8322,Банановые оладьи с кефиром,"Взбить яйца, добавить сахар по вкусу (я кладу 2 столовые ложки), соль на кончике ножа, соду.  Банан нарезать кружочками.  Вилкой размять его, превратить в пюре","['Куриное яйцо (2 штука)', ' Сахар (0 по вкусу)', ' Кефир (200 мл)', ' Сода (0 на кончике ножа)', ' Соль (0 на кончике ножа)', ' Пшеничная мука (5 столовая ложка)', ' Бананы (1 штука)']",5,32,5,1127,148.4,6.5,3.6,22.8,25,Европейская кухня,26,Low Calorie,baking-desserts,29.68,Standard,"[""'Куриное яйцо (2 штука)'"", "" ' Сахар (0 по вкусу)'"", "" ' Кефир (200 мл)'"", "" ' Сода (0 на кончике ножа)'"", "" ' Соль (0 на кончике ножа)'"", "" ' Пшеничная мука (5 столовая ложка)'"", "" ' Бананы (1 штука)'""]",-1.1976779960680022,-0.6954254556968356,-0.9753041096674784,-0.4302577976229164,-0.142412117764778,-0.040376709167292,0.0211468945439809,0.2821159169387148
8323,Гречка с грибами и белым соусом,Поставить варить гречку (брала в пакетах для простоты).  Обжарить лук до золотистого цвета.  К луку добавить опята,"['Замороженные опята (300 г)', ' Сливки 20%-ные (0.75 стакан)', ' Пшеничная мука (2 столовая ложка)', ' Соль (0 по вкусу)', ' Лук (1 штука)', ' Гречневая крупа (200 г)', ' Смесь итальянских трав (0 по вкусу)']",3,31,6,1126,402.0,11.8,15.4,58.9,30,Русская кухня,63,High Carbs,main-courses,134.0,Standard,"[""'Замороженные опята (300 г)'"", "" ' Сливки 20%-ные (0.75 стакан)'"", "" ' Пшеничная мука (2 столовая ложка)'"", "" ' Соль (0 по вкусу)'"", "" ' Лук (1 штука)'"", "" ' Гречневая крупа (200 г)'"", "" ' Смесь итальянских трав (0 по вкусу)'""]",-0.2576937781956199,-0.4176108237291647,-0.4709799566844309,-0.3638122059438823,-0.6578378063814194,-0.0488989577145697,0.0918014035449195,0.2814424928985257
8324,Киш со шпинатом и рикоттой,"Разогрейте духовку до 220 градусов.  Выложите тесто в круглую форму с невысокими краями.  Проткните несколько раз вилкой и отправьте в духовку примерно на 15 минут, пока тесто не станет сухим и не подрумянится","['Сливки (0.3 стакан)', ' Сыр рикотта (90 г)', ' Замороженный шпинат (290 г)', ' Куриное яйцо (3 штука)', ' Тертый сыр пармезан  (30 г)', ' Зеленый лук (6 стебель)', ' Соль (0.25 чайная ложка)', ' Сыр чеддер (0.5 стакан)', ' Молотый черный перец (0.25 чайная ложка)', ' Песочное тесто (500 г)']",6,53,3,1126,529.3,18.5,32.1,46.8,90,Французская кухня,80,High Carbs,baking-desserts,88.22,Time-Consuming,"[""'Сливки (0.3 стакан)'"", "" ' Сыр рикотта (90 г)'"", "" ' Замороженный шпинат (290 г)'"", "" ' Куриное яйцо (3 штука)'"", "" ' Тертый сыр пармезан  (30 г)'"", "" ' Зеленый лук (6 стебель)'"", "" ' Соль (0.25 чайная ложка)'"", "" ' Сыр чеддер (0.5 стакан)'"", "" ' Молотый черный перец (0.25 чайная ложка)'"", "" ' Песочное тесто (500 г)'""]",0.2141516119272278,-0.0664111946379583,0.242766937791577,0.4335348942045263,0.1153007265435427,0.1385905103255387,-0.1201621234578963,0.2814424928985257
8325,Домашнее творожное печенье,Творог размять вилкой.  Добавить мягкое сливочное масло.  Перемешать и постепенно добавлять муку до густоты теста,"['Пшеничная мука (2 стакан)', ' Творог (300 г)', ' Сливочное масло (180 г)', ' Сахар (300 г)']",12,50,5,1125,327.8,6.7,13.9,44.2,30,Русская кухня,63,High Carbs,baking-desserts,27.32,Standard,"[""'Пшеничная мука (2 стакан)'"", "" ' Творог (300 г)'"", "" ' Сливочное масло (180 г)'"", "" ' Сахар (300 г)'""]",-0.5327207062955045,-0.6849418846791876,-0.5350889591822758,-0.3638122059438823,1.6615777923934671,0.1130237646837057,0.0211468945439809,0.2807690688583367
8326,Домашние круассаны по рецепту французской кондитерской,"Дрожжи развести в 150 мл теплой воды, дать постоять 10 минут, затем перемешать.  Просеять муку, высыпать в глубокую миску.  30 г сливочного масла размять руками и растереть с мукой","['Пшеничная мука (450 г)', ' Сахар (60 г)', ' Куриное яйцо (2 штука)', ' Сухие дрожжи (8 г)', ' Сливочное масло (180 г)', ' Подсолнечное масло (20 мл)', ' Каменная соль (5 г)']",6,18,9,1125,588.1,10.2,31.2,67.1,60,Французская кухня,80,High Carbs,baking-desserts,98.02,Standard,"[""'Пшеничная мука (450 г)'"", "" ' Сахар (60 г)'"", "" ' Куриное яйцо (2 штука)'"", "" ' Сухие дрожжи (8 г)'"", "" ' Сливочное масло (180 г)'"", "" ' Подсолнечное масло (20 мл)'"", "" ' Каменная соль (5 г)'""]",0.4320974794780801,-0.5014793918703484,0.2043015362928699,0.034861344130322,0.1153007265435427,-0.1596881888291792,0.3037649305477354,0.2807690688583367
8327,Луковый хлеб,"В большой миске смешать теплое молоко, соль и сахар.  Добавить дрожжи и 1 столовую ложку муки.  Размешать до полного растворения","['Репчатый лук (3 штука)', ' Куриное яйцо (1 штука)', ' Растительное масло (3 столовая ложка)', ' Молоко (1 стакан)', ' Пшеничная мука (3 стакан)', ' Сухие дрожжи (8 г)', ' Сметана (2 столовая ложка)', ' Подсолнечное нерафинированное масло (60 мл)', ' Сахар (1 столовая ложка)', ' Соль (1 чайная ложка)']",6,56,4,1125,518.2,10.9,23.5,67.5,140,Европейская кухня,26,High Carbs,baking-desserts,86.37,Time-Consuming,"[""'Репчатый лук (3 штука)'"", "" ' Куриное яйцо (1 штука)'"", "" ' Растительное масло (3 столовая ложка)'"", "" ' Молоко (1 стакан)'"", "" ' Пшеничная мука (3 стакан)'"", "" ' Сухие дрожжи (8 г)'"", "" ' Сметана (2 столовая ложка)'"", "" ' Подсолнечное нерафинированное масло (60 мл)'"", "" ' Сахар (1 столовая ложка)'"", "" ' Соль (1 чайная ложка)'""]",0.1730087695834449,-0.4647868933085805,-0.1247913431960677,1.0979908109948668,0.1153007265435427,0.1641572559673716,-0.0495076144569577,0.2807690688583367
8328,"Перец, фаршированный мясом и рисом","Перцы помыть, вырезать плодоножку, удалить семечки.  Лук мелко порезать и поджарить.  Чеснок выдавить","['Сладкий перец (4 штука)', ' Фарш (200 г)', ' Рис (0.25 стакан)', ' Томатная паста  (1 столовая ложка)', ' Лук (0.5 штука)', ' Чеснок (1 зубчик)', ' Соль (0.5 чайная ложка)', ' Куриное яйцо (1 штука)', ' Молотый черный перец (0.25 чайная ложка)', ' Приправы (0 по вкусу)', ' Зелень (0 по вкусу)']",2,77,15,1125,467.8,29.4,18.7,43.7,35,Болгарская кухня,13,High Carbs,main-courses,233.9,Standard,"[""'Сладкий перец (4 штука)'"", "" ' Фарш (200 г)'"", "" ' Рис (0.25 стакан)'"", "" ' Томатная паста  (1 столовая ложка)'"", "" ' Лук (0.5 штука)'"", "" ' Чеснок (1 зубчик)'"", "" ' Соль (0.5 чайная ложка)'"", "" ' Куриное яйцо (1 штука)'"", "" ' Молотый черный перец (0.25 чайная ложка)'"", "" ' Приправы (0 по вкусу)'"", "" ' Зелень (0 по вкусу)'""]",-0.0138019740315712,0.504943425823855,-0.3299401511891718,-0.2973666142648483,-0.9155506506897402,0.3431244754602024,0.7276919845533671,0.2807690688583367
8329,Домашний гуляш из свинины,"Свинину промыть, обсушить и нарезать кусочками.  Лук мелко порубить.  В достаточно глубокой сковороде разогреть растительное масло, выложить кусочки свинины и пожарить на сильном огне до золотистости (≈5 минут)","['Свинина (600 г)', ' Лук (1 штука)', ' Пшеничная мука (1 столовая ложка)', ' Кетчуп (3 столовая ложка)', ' Вода (1 стакан)', ' Растительное масло (3 столовая ложка)', ' Черный перец горошком (6 штука)', ' Молотый черный перец (0 по вкусу)', ' Соль (0 по вкусу)', ' Лавровый лист (2 штука)', ' Петрушка (3 пучок)']",2,103,4,1124,801.5,63.7,49.2,28.0,60,Русская кухня,63,Balanced,main-courses,400.75,Standard,"[""'Свинина (600 г)'"", "" ' Лук (1 штука)'"", "" ' Пшеничная мука (1 столовая ложка)'"", "" ' Кетчуп (3 столовая ложка)'"", "" ' Вода (1 стакан)'"", "" ' Растительное масло (3 столовая ложка)'"", "" ' Черный перец горошком (6 штука)'"", "" ' Молотый черный перец (0 по вкусу)'"", "" ' Соль (0 по вкусу)'"", "" ' Лавровый лист (2 штука)'"", "" ' Петрушка (3 пучок)'""]",1.2230778899432468,2.302875855350479,0.9736095662670102,0.034861344130322,-0.9155506506897402,0.5647029376894216,-0.0495076144569577,0.2800956448181476
8330,Картофель под сыром,"Картофель помыть, почистить и нарезать кружочками.  В миску выложить картофель, посолить, добавить травы и перемешать все руками.  Добавить в миску с картофелем 2 яйца и снова перемешать","['Картофель (6 штука)', ' Куриное яйцо (2 штука)', ' Соль (1 чайная ложка)', ' Тертый сыр (100 г)', ' Зеленый лук (0.5 пучок)', ' Сливочное масло (20 г)', ' Прованские травы (0 щепотка)']",3,19,5,1124,385.7,18.5,19.0,37.0,60,Русская кухня,63,High Carbs,main-courses,128.57,Standard,"[""'Картофель (6 штука)'"", "" ' Куриное яйцо (2 штука)'"", "" ' Соль (1 чайная ложка)'"", "" ' Тертый сыр (100 г)'"", "" ' Зеленый лук (0.5 пучок)'"", "" ' Сливочное масло (20 г)'"", "" ' Прованские травы (0 щепотка)'""]",-0.318110744880635,-0.0664111946379583,-0.3171183506896028,0.034861344130322,-0.6578378063814194,-0.1511659402819016,0.0211468945439809,0.2800956448181476
8331,Айлазан (Овощное рагу),"Баклажаны помыть, нарезать на кружки толщиной 0,5–1 см, посолить.  Залить водой и оставить на 10 минут.  Затем слить воду и отжать от лишней жидкости","['Картофель (3 штука)', ' Баклажаны (3 штука)', ' Репчатый лук (2 штука)', ' Сладкий перец (2 штука)', ' Стручковая фасоль (150 г)', ' Помидоры (7 штука)', ' Молотый красный перец (0 по вкусу)', ' Молотый черный перец (0 по вкусу)', ' Базилик (0 по вкусу)', ' Петрушка (0 по вкусу)', ' Кинза (0 по вкусу)', ' Соль (0 по вкусу)']",4,54,1,1121,184.9,6.9,0.9,39.2,120,Армянская кухня,8,Low Calorie,appetizers,46.22,Time-Consuming,"[""'Картофель (3 штука)'"", "" ' Баклажаны (3 штука)'"", "" ' Репчатый лук (2 штука)'"", "" ' Сладкий перец (2 штука)'"", "" ' Стручковая фасоль (150 г)'"", "" ' Помидоры (7 штука)'"", "" ' Молотый красный перец (0 по вкусу)'"", "" ' Молотый черный перец (0 по вкусу)'"", "" ' Базилик (0 по вкусу)'"", "" ' Петрушка (0 по вкусу)'"", "" ' Кинза (0 по вкусу)'"", "" ' Соль (0 по вкусу)'""]",-1.062388469442048,-0.6744583136615396,-1.0907003141635994,0.8322084442787306,-0.4001249620730987,0.1471127588728163,-0.2614711414597736,0.2780753726975803
8332,Куриные крылышки с чесноком в томатном соусе,"Крылышки промыть и замариновать на 3 часа.  Приготовить маринад из томатной пасты, кетчупа, измельченного чеснока, соли и перца.   Противень для запекания смазать маслом и выложить на него крылышки","['Куриные крылья (500 г)', ' Томатная паста  (100 г)', ' Кетчуп (3 столовая ложка)', ' Чеснок (3 зубчик)', ' Соль (0 по вкусу)', ' Молотый черный перец (0 по вкусу)']",2,38,14,1121,563.0,52.3,31.7,20.3,30,Американская кухня,5,High Protein,appetizers,281.5,Standard,"[""'Куриные крылья (500 г)'"", "" ' Томатная паста  (100 г)'"", "" ' Кетчуп (3 столовая ложка)'"", "" ' Чеснок (3 зубчик)'"", "" ' Соль (0 по вкусу)'"", "" ' Молотый черный перец (0 по вкусу)'""]",0.3390627639079034,1.7053123073445455,0.2256712037921516,-0.3638122059438823,-0.9155506506897402,0.0107567821163738,0.6570374755524285,0.2780753726975803
